adm0_iso3,adm0_name,admin_level,adm1_pcode,adm1_name,adm2_pcode,adm2_name,period_number,start_date,end_date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,perc_cropland_flooded,perc_total_area_flooded,pop_exposed
PAK,Pakistan,admin2,PK22022,Balochistan,PK2222022,Nasirabad,54,2026-03-16,2026-03-31,1.65,165,2.04,204,0.0598293475043355,0.05548976442653596,214
PAK,Pakistan,admin2,PK22022,Balochistan,PK2232022,Nushki,54,2026-03-16,2026-03-31,0.08,8,3.91,391,0.0369099162832438,0.057921696674603916,81
PAK,Pakistan,admin2,PK22022,Balochistan,PK2242022,Panjgur,54,2026-03-16,2026-03-31,0,0,143.2,14320,0,0.7330281814125674,773
PAK,Pakistan,admin2,PK22022,Balochistan,PK2262022,Quetta,54,2026-03-16,2026-03-31,0,0,0.31999999999999995,32,0,0.0078908633260116,43
PAK,Pakistan,admin2,PK22022,Balochistan,PK2272022,Sherani,54,2026-03-16,2026-03-31,0,0,9.110000000000001,911,0,0.25486726199656806,182
PAK,Pakistan,admin2,PK22022,Balochistan,PK2282022,Sibi,54,2026-03-16,2026-03-31,0.28,28,0.28,28,0.0414502622396703,0.0414502622396703,9
PAK,Pakistan,admin2,PK22022,Balochistan,PK2292022,Sohbatpur,54,2026-03-16,2026-03-31,21.98,2198,68.33,6833,3.151118416813877,7.604282714009021,7832
PAK,Pakistan,admin2,PK22022,Balochistan,PK2302022,Washuk,54,2026-03-16,2026-03-31,0,0,1.24,124,0,0.002816590319135,3
PAK,Pakistan,admin2,PK22022,Balochistan,PK2312022,Zhob,54,2026-03-16,2026-03-31,0.09,9,18.12,1812,0.0429372442708245,0.13225158486376898,227
PAK,Pakistan,admin2,PK22022,Balochistan,PK2342022,Duki,54,2026-03-16,2026-03-31,6.82,682,64.51,6451,1.5281555476237798,1.2824783637397115,2011
PAK,Pakistan,admin2,PK22022,Balochistan,PK2362022,Usta Muhammad,54,2026-03-16,2026-03-31,1.03,103,1.92,192,0.107161343939117,0.17248070979757696,39
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3012022,Astore,54,2026-03-16,2026-03-31,0,0,0.32,32,0,0.0168150470932594,6
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3022022,Diamir,54,2026-03-16,2026-03-31,0,0,0.88,88,0,0.02363059516339205,14
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3032022,Ghanche,54,2026-03-16,2026-03-31,0,0,0.6,60,0,0.01147426071338224,29
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3042022,Ghizer,54,2026-03-16,2026-03-31,0,0,0.32,32,0,0.006681064907380652,3
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3062022,Hunza,54,2026-03-16,2026-03-31,0,0,0.81,81,0,0.011202013223321663,49
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3072022,Skardu,54,2026-03-16,2026-03-31,0.04,4,10.43,1043,0.1753119521501495,0.5048656566468208,765
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3082022,Nagar,54,2026-03-16,2026-03-31,0,0,2.78,278,0,0.14321220511422078,389
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3102022,Shigar,54,2026-03-16,2026-03-31,0,0,0.61,61,0,0.01963586063333356,15
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3142022,Rondu,54,2026-03-16,2026-03-31,0,0,1,100,0,0.05653162517670273,24
PAK,Pakistan,admin2,PK42022,Islamabad,PK4012022,Islamabad,54,2026-03-16,2026-03-31,0.15,15,2.9299999999999997,293,0.0567012502292138,0.26977861038902684,2231
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5032022,Bannu,54,2026-03-16,2026-03-31,0.82,82,2.9699999999999998,297,0.1287085022029712,0.13499607284151724,198
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5062022,Charsadda,54,2026-03-16,2026-03-31,4.15,415,12.75,1275,0.7478878396511517,1.0523020922791833,13916
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5072022,Chitral Lower,54,2026-03-16,2026-03-31,0,0,1.6,160,0,0.024215039090699497,359
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5082022,Chitral Upper,54,2026-03-16,2026-03-31,0.01,1,0.16,16,0.0454132606721162,0.0691131010489434,32
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5092022,D. I. Khan,54,2026-03-16,2026-03-31,43.33,4333,163.36,16336,1.044492794369008,1.5328635328322036,17182
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5102022,Hangu,54,2026-03-16,2026-03-31,0.12,12,0.16999999999999998,17,0.0409293969240621,0.013945163243174468,45
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5112022,Haripur,54,2026-03-16,2026-03-31,0.56,56,44.08,4408,0.1115962578680051,1.865529238864768,4838
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5122022,Karak,54,2026-03-16,2026-03-31,0,0,1.8399999999999999,184,0,0.07005934677692348,205
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5132022,Khyber,54,2026-03-16,2026-03-31,0.32,32,2.77,277,0.193015762480858,0.08341654025461853,887
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5142022,Kohat,54,2026-03-16,2026-03-31,0.2,20,14.080000000000002,1408,0.0300775824700772,0.3478614480176516,1106
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5162022,Kohistan Upper,54,2026-03-16,2026-03-31,0,0,0.32,32,0,0.008286602632147824,39
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5172022,Kolai Palas Kohistan,54,2026-03-16,2026-03-31,0,0,0.16,16,0,0.015579748800989206,62
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5192022,Lakki Marwat,54,2026-03-16,2026-03-31,0.55,55,2.49,249,0.0421863128049671,0.06403713776797218,451
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5222022,Mansehra,54,2026-03-16,2026-03-31,0.23,23,0.88,88,0.0670725480237728,0.023202337389405542,255
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5232022,Mardan,54,2026-03-16,2026-03-31,0.58,58,1.02,102,0.0690140496086427,0.056375065107131264,981
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5242022,Mohmand,54,2026-03-16,2026-03-31,0.17,17,2.25,225,0.0380113413215898,0.08181306128305195,1034
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5252022,North Waziristan,54,2026-03-16,2026-03-31,0.1,10,1.6,160,0.0653500803805988,0.0306096708193986,58
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5262022,Nowshera,54,2026-03-16,2026-03-31,6.24,624,16.189999999999998,1619,1.2547712376655953,0.7764715348219209,9593
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5282022,Peshawar,54,2026-03-16,2026-03-31,1.84,184,4.69,469,0.2787930305782835,0.2521997067402114,7825
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5292022,Shangla,54,2026-03-16,2026-03-31,0.66,66,2.08,208,1.7395115104396528,0.12460731896969221,837
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5302022,South Waziristan,54,2026-03-16,2026-03-31,0,0,17.919999999999998,1792,0,0.35909210990802237,404
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5312022,Swabi,54,2026-03-16,2026-03-31,0.19,19,13.389999999999999,1339,0.0205432090892485,0.7467564009300544,5698
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5332022,Tank,54,2026-03-16,2026-03-31,0.15,15,0.61,61,0.0210328857003706,0.02038513342295877,46
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5342022,Tor Ghar,54,2026-03-16,2026-03-31,1.03,103,12.5,1250,7.594508474968337,2.2602280905188894,3067
PAK,Pakistan,admin2,PK62022,Punjab,PK6012022,Attock,54,2026-03-16,2026-03-31,2.34,234,44.25,4425,0.068639634567969,0.5326693707679101,6408
PAK,Pakistan,admin2,PK62022,Punjab,PK6022022,Bahawalnagar,54,2026-03-16,2026-03-31,29.96,2996,53.2,5320,0.467032276112895,0.5374175716586175,17933
PAK,Pakistan,admin2,PK62022,Punjab,PK6032022,Bahawalpur,54,2026-03-16,2026-03-31,22.52,2252,42.03,4203,0.3242207262590565,0.1530772158188898,13863
PAK,Pakistan,admin2,PK62022,Punjab,PK6042022,Bhakkar,54,2026-03-16,2026-03-31,11.03,1103,55.9,5590,0.2588457937537814,0.5598483700696821,4788
PAK,Pakistan,admin2,PK62022,Punjab,PK6052022,Chakwal,54,2026-03-16,2026-03-31,3.52,352,23.07,2307,0.1077709196550264,0.2977611435356053,5706
PAK,Pakistan,admin2,PK62022,Punjab,PK6062022,Chiniot,54,2026-03-16,2026-03-31,1.37,137,4.739999999999999,474,0.0598225123338661,0.15458195849880477,2457
PAK,Pakistan,admin2,PK62022,Punjab,PK6072022,Dera Ghazi Khan,54,2026-03-16,2026-03-31,72.1,7210,200.13,20013,1.5156533592485837,1.462041966271035,29477
PAK,Pakistan,admin2,PK62022,Punjab,PK6082022,Faisalabad,54,2026-03-16,2026-03-31,3.22,322,7.850000000000001,785,0.0647702552269894,0.112501654857613,4504
PAK,Pakistan,admin2,PK62022,Punjab,PK6092022,Gujranwala,54,2026-03-16,2026-03-31,40.21,4021,113.06,11306,1.12743648132897,2.636992797023486,59244
PAK,Pakistan,admin2,PK62022,Punjab,PK6102022,Gujrat,54,2026-03-16,2026-03-31,14.19,1419,50.449999999999996,5045,0.545315475653682,1.3358718541605388,22627
PAK,Pakistan,admin2,PK62022,Punjab,PK6112022,Hafizabad,54,2026-03-16,2026-03-31,20.8,2080,44.44,4444,0.880247417235582,1.649539699645547,17053
PAK,Pakistan,admin2,PK62022,Punjab,PK6122022,Jhang,54,2026-03-16,2026-03-31,70.08,7008,215.7,21570,1.339047082441695,2.8994467838562543,52185
PAK,Pakistan,admin2,PK62022,Punjab,PK6132022,Jhelum,54,2026-03-16,2026-03-31,16.57,1657,80.11,8011,1.010425507904805,1.8808976154009283,25275
PAK,Pakistan,admin2,PK62022,Punjab,PK6142022,Kasur,54,2026-03-16,2026-03-31,3.02,302,9.510000000000002,951,0.0823284640588576,0.20371637368305895,4584
PAK,Pakistan,admin2,PK62022,Punjab,PK6152022,Khanewal,54,2026-03-16,2026-03-31,18.54,1854,64.67,6467,0.4540566194591969,1.2767733665393939,23269
PAK,Pakistan,admin2,PK62022,Punjab,PK6162022,Khushab,54,2026-03-16,2026-03-31,33.46,3346,128.9,12890,1.043508761673706,1.6480999309883382,37969
PAK,Pakistan,admin2,PK62022,Punjab,PK6172022,Lahore,54,2026-03-16,2026-03-31,7.2,720,15.030000000000001,1503,0.7097704542043793,0.7388170464686639,28220
PAK,Pakistan,admin2,PK62022,Punjab,PK6182022,Leiah,54,2026-03-16,2026-03-31,75.13,7513,155.51,15551,1.6744724487285347,2.07256500064968,22706
PAK,Pakistan,admin2,PK62022,Punjab,PK6192022,Lodhran,54,2026-03-16,2026-03-31,2.29,229,2.82,282,0.0831760876304344,0.09157876752069528,1212
PAK,Pakistan,admin2,PK62022,Punjab,PK6202022,Mandi Bahauddin,54,2026-03-16,2026-03-31,38.36,3836,116.27,11627,1.5293511739604972,3.569086477167424,55007
PAK,Pakistan,admin2,PK62022,Punjab,PK6212022,Mianwali,54,2026-03-16,2026-03-31,68.95,6895,207.93,20793,1.921341073940955,2.928411962673176,27382
PAK,Pakistan,admin2,PK62022,Punjab,PK6222022,Multan,54,2026-03-16,2026-03-31,25.85,2585,91.83000000000001,9183,0.8810577692139906,2.173851652222505,36161
PAK,Pakistan,admin2,PK62022,Punjab,PK6232022,Muzaffargarh,54,2026-03-16,2026-03-31,117.63,11763,349.80999999999995,34981,2.075955700985807,3.9250489375134348,103221
PAK,Pakistan,admin2,PK62022,Punjab,PK6242022,Nankana Sahib,54,2026-03-16,2026-03-31,7.13,713,13.22,1322,0.3300689160804747,0.5124279549719452,4166
PAK,Pakistan,admin2,PK62022,Punjab,PK6252022,Narowal,54,2026-03-16,2026-03-31,5.99,599,7.680000000000001,768,0.2416415661018581,0.27369443846723945,4493
PAK,Pakistan,admin2,PK62022,Punjab,PK6262022,Okara,54,2026-03-16,2026-03-31,15.59,1559,22.74,2274,0.3488918531441967,0.4392036842665472,7897
PAK,Pakistan,admin2,PK62022,Punjab,PK6272022,Pakpattan,54,2026-03-16,2026-03-31,7.35,735,13.43,1343,0.2485349169976919,0.40069042798988763,4779
PAK,Pakistan,admin2,PK62022,Punjab,PK6282022,Rahim Yar Khan,54,2026-03-16,2026-03-31,48.72,4872,179.54000000000002,17954,0.6998803326088947,1.2244756252345288,23413
PAK,Pakistan,admin2,PK62022,Punjab,PK6292022,Rajanpur,54,2026-03-16,2026-03-31,79.32,7932,179.95999999999998,17996,1.4493821731352663,1.2442965808386786,22463
PAK,Pakistan,admin2,PK62022,Punjab,PK6302022,Rawalpindi,54,2026-03-16,2026-03-31,1.07,107,21.11,2111,0.0470224873305116,0.33609746108979016,3384
PAK,Pakistan,admin2,PK62022,Punjab,PK6312022,Sahiwal,54,2026-03-16,2026-03-31,0.55,55,2.04,204,0.0175966223317937,0.05423712414374121,2922
PAK,Pakistan,admin2,PK62022,Punjab,PK6322022,Sargodha,54,2026-03-16,2026-03-31,37.84,3784,104.12,10412,0.8012265146124328,1.5043673176055772,37877
PAK,Pakistan,admin2,PK62022,Punjab,PK6332022,Sheikhupura,54,2026-03-16,2026-03-31,15.11,1511,24.189999999999998,2419,0.4226453674155053,0.5652797929012858,10364
PAK,Pakistan,admin2,PK62022,Punjab,PK6342022,Sialkot,54,2026-03-16,2026-03-31,13.93,1393,27.67,2767,0.4552652529047408,0.759168984085711,17560
PAK,Pakistan,admin2,PK62022,Punjab,PK6352022,Toba Tek Singh,54,2026-03-16,2026-03-31,2.03,203,3.6099999999999994,361,0.0729399905725433,0.10583102201968159,1482
PAK,Pakistan,admin2,PK62022,Punjab,PK6362022,Vehari,54,2026-03-16,2026-03-31,6.29,629,14.38,1438,0.1389568606067634,0.27581523073833186,4747
PAK,Pakistan,admin2,PK72022,Sindh,PK7012022,Badin,54,2026-03-16,2026-03-31,87.35,8735,233.24,23324,1.7526051060475878,3.208171395867196,36147
PAK,Pakistan,admin2,PK72022,Sindh,PK7032022,Dadu,54,2026-03-16,2026-03-31,47,4700,97.68,9768,1.3949809945624396,1.0824914136750134,23559
PAK,Pakistan,admin2,PK72022,Sindh,PK7052022,Ghotki,54,2026-03-16,2026-03-31,29.59,2959,147.67000000000002,14767,0.954941787841068,2.0433346246938378,13986
PAK,Pakistan,admin2,PK72022,Sindh,PK7062022,Hyderabad,54,2026-03-16,2026-03-31,23.52,2352,74.1,7410,4.525183897842018,6.544949415755319,199661
PAK,Pakistan,admin2,PK72022,Sindh,PK7072022,Jacobabad,54,2026-03-16,2026-03-31,39.02,3902,99.65,9965,1.5856629968047362,3.2509739616441657,17931
PAK,Pakistan,admin2,PK72022,Sindh,PK7082022,Jamshoro,54,2026-03-16,2026-03-31,35.69,3569,144.37,14437,2.2609193801802414,1.1530970437546528,27014
PAK,Pakistan,admin2,PK72022,Sindh,PK7092022,Kambar Shahdad Kot,54,2026-03-16,2026-03-31,71.65,7165,101.72,10172,2.087173011417881,1.616925165699205,6132
PAK,Pakistan,admin2,PK72022,Sindh,PK7102022,Kashmore,54,2026-03-16,2026-03-31,61.7,6170,220.89999999999998,22090,2.915630185014234,7.412358673600528,43653
PAK,Pakistan,admin2,PK72022,Sindh,PK7112022,Khairpur,54,2026-03-16,2026-03-31,57.58,5758,212.95999999999998,21296,1.794923743093429,1.1825695148845283,55610
PAK,Pakistan,admin2,PK72022,Sindh,PK7122022,Korangi Karachi,54,2026-03-16,2026-03-31,0,0,4.77,477,0,4.477837767792258,6805
PAK,Pakistan,admin2,PK72022,Sindh,PK7132022,Larkana,54,2026-03-16,2026-03-31,11.73,1173,57.03,5703,0.7625720952686486,2.6226050479770797,14677
PAK,Pakistan,admin2,PK72022,Sindh,PK7142022,Malir Karachi,54,2026-03-16,2026-03-31,2.24,224,213.89,21389,0.9057507082916628,7.071953608813124,35682
PAK,Pakistan,admin2,PK72022,Sindh,PK7152022,Matiari,54,2026-03-16,2026-03-31,36.44,3644,95.64,9564,3.2395350314425477,5.883180362168684,25940
PAK,Pakistan,admin2,PK72022,Sindh,PK7162022,Mirpur Khas,54,2026-03-16,2026-03-31,3.52,352,21.619999999999997,2162,0.1510292095471726,0.5737469541255008,3160
PAK,Pakistan,admin2,PK72022,Sindh,PK7172022,Naushahro Feroze,54,2026-03-16,2026-03-31,48.68,4868,137.93,13793,1.9328325206397516,4.035108969504653,31761
PAK,Pakistan,admin2,PK72022,Sindh,PK7182022,Sanghar,54,2026-03-16,2026-03-31,51.67,5167,366.07000000000005,36607,1.3128203548298083,3.2266457099122277,52452
PAK,Pakistan,admin2,PK72022,Sindh,PK7192022,Shaheed Benazir Abad,54,2026-03-16,2026-03-31,62.48,6248,202.60000000000002,20260,2.062006226812553,3.945568039107209,43028
PAK,Pakistan,admin2,PK72022,Sindh,PK7202022,Shikarpur,54,2026-03-16,2026-03-31,30.96,3096,77.68,7768,1.4385492758611362,2.6790365109002288,22681
PAK,Pakistan,admin2,PK72022,Sindh,PK7212022,South Karachi,54,2026-03-16,2026-03-31,0,0,26.66,2666,0,4.887876430043399,49142
PAK,Pakistan,admin2,PK72022,Sindh,PK7222022,Sujawal,54,2026-03-16,2026-03-31,126.62,12662,3057.7299999999996,305773,4.876391603419741,31.949702869676695,105925
PAK,Pakistan,admin2,PK72022,Sindh,PK7232022,Sukkur,54,2026-03-16,2026-03-31,16.84,1684,105.11,10511,1.0161194134107452,1.7933527670060794,27167
PAK,Pakistan,admin2,PK72022,Sindh,PK7242022,Tando Allahyar,54,2026-03-16,2026-03-31,7.92,792,17.15,1715,0.7379001960389939,0.9984758645215351,4600
PAK,Pakistan,admin2,PK72022,Sindh,PK7252022,Tando Muhammad Khan,54,2026-03-16,2026-03-31,19.25,1925,61.63,6163,1.3897752967982495,3.316561210783687,14759
PAK,Pakistan,admin2,PK72022,Sindh,PK7262022,Tharparkar,54,2026-03-16,2026-03-31,10.6,1060,402.12,40212,0.3077974067675619,1.8467502423300703,11412
PAK,Pakistan,admin2,PK72022,Sindh,PK7272022,Thatta,54,2026-03-16,2026-03-31,118.02,11802,1405.8899999999999,140589,5.931578099239749,16.661566752263738,89156
PAK,Pakistan,admin2,PK72022,Sindh,PK7282022,Umer Kot,54,2026-03-16,2026-03-31,6.45,645,13.97,1397,0.3361602473599847,0.22893846164227594,3613
PAK,Pakistan,admin2,PK72022,Sindh,PK7292022,West Karachi,54,2026-03-16,2026-03-31,0,0,0.11,11,0,0.42345950564688145,21
PAK,Pakistan,admin2,PK62022,Punjab,PK6252022,Narowal,53,2026-03-01,2026-03-15,11.44,1144,12.739999999999998,1274,0.4614990845083901,0.45401915964487377,7512
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5252022,North Waziristan,53,2026-03-01,2026-03-15,0,0,1.73,173,0,0.033877067628056826,29
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5242022,Mohmand,53,2026-03-01,2026-03-15,0.09,9,2.0300000000000002,203,0.0201236512879005,0.07453268481762505,409
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5232022,Mardan,53,2026-03-01,2026-03-15,0.2,20,0.25,25,0.0237979481409113,0.013817417918414473,257
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5222022,Mansehra,53,2026-03-01,2026-03-15,0.07,7,3.93,393,0.0204133841811482,0.09214566667245001,1124
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5212022,Malakand,53,2026-03-01,2026-03-15,0,0,0.5700000000000001,57,0,0.06470296398335211,102
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5202022,Lower Dir,53,2026-03-01,2026-03-15,0,0,0.44,44,0,0.029306861384030835,122
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5192022,Lakki Marwat,53,2026-03-01,2026-03-15,0.67,67,1.7100000000000002,171,0.0513905992351418,0.04397731147920983,331
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5182022,Kurram,53,2026-03-01,2026-03-15,0,0,0.29,29,0,0.00766364501424224,66
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5172022,Kolai Palas Kohistan,53,2026-03-01,2026-03-15,0.01,1,1.7699999999999998,177,0.1018887374986514,0.1394129939211483,783
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5162022,Kohistan Upper,53,2026-03-01,2026-03-15,0,0,6.5,650,0,0.1325537101235654,596
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5152022,Kohistan Lower,53,2026-03-01,2026-03-15,0,0,0.56,56,0,0.06212840967716972,139
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5142022,Kohat,53,2026-03-01,2026-03-15,0.23,23,15.52,1552,0.0345892198405888,0.375466811095272,1455
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5132022,Khyber,53,2026-03-01,2026-03-15,0.26,26,2.39,239,0.1568253070156971,0.07197311595976119,810
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5122022,Karak,53,2026-03-01,2026-03-15,0.07,7,1.9,190,0.017800045951043,0.06292219559475531,186
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5112022,Haripur,53,2026-03-01,2026-03-15,1.43,143,72.33000000000001,7233,0.2849690156272273,3.0611100237542805,7811
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5102022,Hangu,53,2026-03-01,2026-03-15,0.12,12,0.24,24,0.0409293969240621,0.0192058922170975,72
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5092022,D. I. Khan,53,2026-03-01,2026-03-15,58.29,5829,179.18,17918,1.4051115851319982,1.681308079167937,21982
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5082022,Chitral Upper,53,2026-03-01,2026-03-15,0,0,1.22,122,0,0.017857982269233564,86
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5072022,Chitral Lower,53,2026-03-01,2026-03-15,0.02,2,3.01,301,0.0704067855574974,0.04526628642710826,429
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5062022,Charsadda,53,2026-03-01,2026-03-15,2.99,299,7.51,751,0.5388396724233598,0.6198265657267972,9661
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5052022,Buner,53,2026-03-01,2026-03-15,0.01,1,0.16,16,0.0022503058430382,0.008374929672656975,39
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5042022,Batagram,53,2026-03-01,2026-03-15,0,0,1.48,148,0,0.09517297499069062,724
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5032022,Bannu,53,2026-03-01,2026-03-15,1.37,137,4.970000000000001,497,0.2150373756317934,0.2050331459332375,454
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5022022,Bajaur,53,2026-03-01,2026-03-15,0,0,0.7100000000000001,71,0,0.06262197536377795,155
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5012022,Abbottabad,53,2026-03-01,2026-03-15,0,0,0.44,44,0,0.0427826131917556,52
PAK,Pakistan,admin2,PK42022,Islamabad,PK4012022,Islamabad,53,2026-03-01,2026-03-15,0.11,11,4.870000000000001,487,0.0415809168347568,0.45791601218926425,4733
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3142022,Rondu,53,2026-03-01,2026-03-15,0.03,3,9.96,996,0.5408347944120807,0.5509697690536824,390
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3132022,Gupis-Yasin,53,2026-03-01,2026-03-15,0,0,1.6099999999999999,161,0,0.023775429575191253,49
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3122022,Tangir,53,2026-03-01,2026-03-15,0,0,0.31999999999999995,32,0,0.06274673365188009,14
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3112022,Darel,53,2026-03-01,2026-03-15,0,0,0.28,28,0,0.0230244097116959,4
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3102022,Shigar,53,2026-03-01,2026-03-15,0.01,1,6.3999999999999995,640,0.0516894336662403,0.15756375387186133,188
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3092022,Kharmang,53,2026-03-01,2026-03-15,0,0,5.98,598,0,0.09979648166911581,266
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3082022,Nagar,53,2026-03-01,2026-03-15,0,0,6.02,602,0,0.310121393808493,797
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3072022,Skardu,53,2026-03-01,2026-03-15,0.19,19,32.49,3249,0.8327317727132103,1.564534107257099,2301
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3062022,Hunza,53,2026-03-01,2026-03-15,0,0,7.029999999999999,703,0,0.05049305802910098,241
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3052022,Gilgit,53,2026-03-01,2026-03-15,0.07,7,9.159999999999998,916,0.4246400669908363,0.23642949078019115,760
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3042022,Ghizer,53,2026-03-01,2026-03-15,0,0,0.96,96,0,0.02686841185416325,35
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3032022,Ghanche,53,2026-03-01,2026-03-15,0.01,1,18.67,1867,0.1085776330076004,0.1753601799233708,1497
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3022022,Diamir,53,2026-03-01,2026-03-15,0,0,4.84,484,0,0.1299682733986564,95
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3012022,Astore,53,2026-03-01,2026-03-15,0,0,5.94,594,0,0.14436561918339702,363
PAK,Pakistan,admin2,PK22022,Balochistan,PK2362022,Usta Muhammad,53,2026-03-01,2026-03-15,9.08,908,11.44,1144,0.9446844689001777,1.023877308808759,623
PAK,Pakistan,admin2,PK22022,Balochistan,PK2332022,Shaheed Sikandarabad,53,2026-03-01,2026-03-15,0.01,1,1.41,141,0.0035304784822874,0.03344818808220824,27
PAK,Pakistan,admin2,PK22022,Balochistan,PK2322022,Ziarat,53,2026-03-01,2026-03-15,0,0,0.16,16,0,0.007233420530326698,5
PAK,Pakistan,admin2,PK22022,Balochistan,PK2312022,Zhob,53,2026-03-01,2026-03-15,0,0,7.279999999999999,728,0,0.052718634883607667,203
